|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
154|पैर उठाना|"""To raise one's foot"""|to show disrespect or overconfidence|0.39215460419654846|0.7523786425590515|0.0|0.6046339869499207|1
155|मुँह बनाना|To make a face|to show annoyance or sadness|0.44016405940055847|0.7674583196640015|0.0|0.5805734395980835|2
156|मुँह खोलना|To open one's mouth, to speak up, to express one's thoughts or opinions.|to start speaking up|0.6906006336212158|0.6795269250869751|0.08080808080808081|0.7025297284126282|5
157|मुँह लटकाना|To hang one's head in shame or disappointment.|to look disappointed|0.4599079489707947|0.7330790758132935|0.23529411764705882|0.7047261595726013|4
158|मुँह की खाना|To eat one's words|to suffer humiliation|0.457270085811615|0.5344474911689758|0.0|0.5628913640975952|3
159|मुँह मोड़ना|"""To turn one's face away"" or ""to ignore"""|to turn away or refuse help|0.703962504863739|0.6565878391265869|0.4|0.7348306775093079|3
160|मुँह दिखाना|"""To show one's face"""|to appear shamelessly after wrongdoing|0.5239580273628235|0.7990666627883911|0.0|0.676975667476654|4
161|मुँह में राम बगल में छुरी|"""The mouth speaks of Ram, but a knife is hidden in the side."""|to be deceitful in nature|0.4543203115463257|0.5591966509819031|0.043010752688172046|0.4409806430339813|1
162|मुँह माँगी मुराद मिलना|"The idiom ""मुँह माँगी मुराद मिलना"" can be translated as ""to get one's heart's desire"" or ""to have one's wish granted"". It conveys the idea of receiving something that one has longed for or desired deeply, often with ease or without much effort."|to get exactly what one wanted|0.5395222902297974|0.5364885926246643|0.08540925266903915|0.2807624638080597|4
163|मुँह बंद रखना|To keep one's mouth shut.|to stay silent|0.7024810910224915|0.8355189561843872|0.0|0.7733553051948547|4
164|मुँह खुलवाना|"""To make someone speak up"""|to make someone speak|0.8842308521270752|0.8104156851768494|0.8695652173913044|0.8923099040985107|4
165|मुँह चुराना|To turn one's face away, to avoid, to shirk, to evade, to shy away, to sidestep, to dodge, to sidle, to sidle away, to slink, to sneak, to skulk, to shrink, to shrink away, to withdraw, to retreat, to back off, to back away, to back down, to back out, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back|to avoid facing someone|0.30144134163856506|0.33738845586776733|0.00829445308449974|0.5787229537963867|2
166|मुँह तोड़ जवाब देना|To give a mouth-breaking reply.|to give a fitting reply|0.6921387314796448|0.7501465082168579|0.5454545454545454|0.785346508026123|4
167|मुँह में घी शक्कर|"""May your mouth be filled with ghee and sugar."""|used to bless or hope for good news|0.4612177014350891|0.7490108013153076|0.0|0.4882192611694336|3
168|मुँह लगना|"The idiom ""मुँह लगना"" in Hindi translates to ""to have a lucky break"" or ""to hit the jackpot"" in English. It describes a situation where someone experiences sudden good fortune or success, often unexpectedly."|to act too familiar with elders|0.38112136721611023|0.4268096089363098|0.0|0.18532633781433105|5
169|मुँह में जुबान न होना|To have no words in one's mouth.|to be timid or unable to speak up|0.5439342260360718|0.795495331287384|0.0|0.7131121158599854|3
170|मुँह से बात निकलना|"The phrase ""मुँह से बात निकलना"" translates to ""words slipping out of the mouth"" in English."|to accidentally reveal something|0.43378064036369324|0.5517023801803589|0.0|0.4160962998867035|2
171|हिम्मत हारना|"""To lose courage"" or ""to give up hope"""|to lose courage|0.7656671404838562|0.7821736335754395|0.5|0.827480673789978|5
172|हिम्मत रखना|"""To have courage"""|to stay strong and confident|0.7315969467163086|0.8068676590919495|0.0|0.8012926578521729|4
173|हिम्मत बाँधना|"""To tie up courage"""|to encourage oneself|0.5968528389930725|0.664188027381897|0.2222222222222222|0.7022089958190918|4
174|हिम्मत जुटाना|To gather courage|to gather courage|0.9726778864860535|0.8457611799240112|1.0|0.9613276720046997|5
175|हिम्मत टूटना|"""To lose courage"" or ""to lose heart"""|to become hopeless|0.5076818466186523|0.7075188755989075|0.0|0.6763221621513367|4
176|हिम्मत दिखाना|To show courage or bravery.|to show bravery|0.9221073985099792|0.7359275817871094|0.5499999999999999|0.8591089844703674|4
177|हिम्मत बढ़ाना|To boost one's courage or confidence.|to motivate or encourage someone|0.6741524934768677|0.7885324358940125|0.22535211267605634|0.6969029307365417|4
178|जुबान चलाना|To speak freely, to express one's thoughts and opinions without restraint.|to talk disrespectfully|0.5732225179672241|0.6948649287223816|0.0|0.5524346232414246|5
179|जुबान फिसलना|"""To slip with the tongue"""|to say something by mistake|0.4245131313800812|0.5921233296394348|0.03846153846153846|0.6843887567520142|2
180|जुबान देना|To confess, admit, or disclose something, especially in a formal or legal context.|to make a promise|0.5940949320793152|0.7194368839263916|0.019417475728155338|0.42136481404304504|2
181|जुबान रखना|"""To keep one's tongue"""|to keep one’s word|0.5960623621940613|0.7316731214523315|0.7000000000000001|0.7606515288352966|2
182|जुबान काटना|To bite one's tongue|to regret saying something|0.3796306550502777|0.811976432800293|0.0|0.5979255437850952|3
183|जुबान पकड़ना|"""To catch one's tongue"""|to hold someone to their words|0.48256632685661316|0.7065614461898804|0.07407407407407407|0.6916479468345642|2
184|जुबान पर काबू रखना|"""To keep control over one's tongue"""|to control speech|0.7240884900093079|0.8233729600906372|0.2692307692307693|0.7639052271842957|4
185|जुबान लगना|"The idiom ""जुबान लगना"" can be translated as ""to get bitten by the tongue"" or ""to be bitten by one's own words."" It implies that someone has said something that has come back to bite them, or that their words have caused them trouble or embarrassment."|to get into an argument|0.41154685616493225|0.3349654972553253|0.03401360544217687|0.30113181471824646|3
186|जुबान बंद रखना|"""To keep one's mouth shut"""|to stay silent intentionally|0.6310086846351624|0.8111397624015808|0.0|0.8074184060096741|4
187|दाँत पीसना|To grind one's teeth|to show silent anger|0.4604768455028534|0.8219561576843262|0.0|0.5553374290466309|5
188|दाँत दिखाना|"""To bare one's teeth"""|to laugh unnecessarily|0.4604462683200836|0.7909137010574341|0.0|0.6691437363624573|1
189|दाँत गिनाना|"""To count one's teeth"""|to mock or insult someone|0.3341381847858429|0.7922865748405457|0.0|0.623429536819458|2
190|दाँत काटी रोटी|"""Bite the bread of hardship"""|to have a close friendship|0.4446597993373871|0.4347861111164093|0.03703703703703704|0.5628181099891663|1
191|दाँत टूट जाना|"""To have one's teeth fall out"""|to be defeated or embarrassed|0.4568117558956146|0.7788265943527222|0.0|0.7202235460281372|2
192|पसीना बहाना|To sweat it out|to work hard|0.5969952344894409|0.7131669521331787|0.0|0.6214044690132141|5
193|पसीना छुड़ाना|"""To make someone sweat"""|to frighten or exhaust|0.544225811958313|0.7092786431312561|0.0|0.6681795716285706|1
194|पसीना निकलना|Sweat to break out|to feel nervous or hot|0.4998064935207367|0.6380665898323059|0.0|0.5890413522720337|3
195|पसीना-पसीना होना|"""To be drenched in sweat"""|to be drenched in sweat (from work or fear)|0.7465375065803528|0.6927343010902405|0.6760563380281689|0.8443487882614136|5
